file_path,person_id,person_name,pose_angle
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\23(86).jpg,23,Wendy,86
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\23(87).jpg,23,Wendy,87
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\23(88).jpg,23,Wendy,88
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\23(89).jpg,23,Wendy,89
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\23(9).jpg,23,Wendy,9
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\23(90).jpg,23,Wendy,90
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(-1).jpg,24,Xander,-1
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(-10).jpg,24,Xander,-10
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(-11).jpg,24,Xander,-11
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(-12).jpg,24,Xander,-12
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(-13).jpg,24,Xander,-13
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(-14).jpg,24,Xander,-14
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(-15).jpg,24,Xander,-15
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(-16).jpg,24,Xander,-16
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(-17).jpg,24,Xander,-17
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(-18).jpg,24,Xander,-18
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(-19).jpg,24,Xander,-19
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(-2).jpg,24,Xander,-2
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(-20).jpg,24,Xander,-20
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(-21).jpg,24,Xander,-21
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(-22).jpg,24,Xander,-22
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(-23).jpg,24,Xander,-23
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(-24).jpg,24,Xander,-24
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(-25).jpg,24,Xander,-25
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(-26).jpg,24,Xander,-26
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(-27).jpg,24,Xander,-27
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(-28).jpg,24,Xander,-28
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(-29).jpg,24,Xander,-29
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(-3).jpg,24,Xander,-3
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(-30).jpg,24,Xander,-30
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(-31).jpg,24,Xander,-31
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(-32).jpg,24,Xander,-32
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(-33).jpg,24,Xander,-33
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(-34).jpg,24,Xander,-34
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(-35).jpg,24,Xander,-35
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(-36).jpg,24,Xander,-36
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(-37).jpg,24,Xander,-37
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(-38).jpg,24,Xander,-38
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(-39).jpg,24,Xander,-39
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(-4).jpg,24,Xander,-4
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(-40).jpg,24,Xander,-40
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(-41).jpg,24,Xander,-41
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(-42).jpg,24,Xander,-42
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(-43).jpg,24,Xander,-43
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(-44).jpg,24,Xander,-44
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(-45).jpg,24,Xander,-45
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(-46).jpg,24,Xander,-46
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(-47).jpg,24,Xander,-47
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(-48).jpg,24,Xander,-48
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(-49).jpg,24,Xander,-49
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(-5).jpg,24,Xander,-5
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(-50).jpg,24,Xander,-50
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(-51).jpg,24,Xander,-51
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(-52).jpg,24,Xander,-52
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(-53).jpg,24,Xander,-53
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(-54).jpg,24,Xander,-54
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(-55).jpg,24,Xander,-55
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(-56).jpg,24,Xander,-56
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(-57).jpg,24,Xander,-57
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(-58).jpg,24,Xander,-58
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(-59).jpg,24,Xander,-59
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(-6).jpg,24,Xander,-6
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(-60).jpg,24,Xander,-60
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(-61).jpg,24,Xander,-61
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(-62).jpg,24,Xander,-62
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(-63).jpg,24,Xander,-63
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(-64).jpg,24,Xander,-64
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(-65).jpg,24,Xander,-65
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(-66).jpg,24,Xander,-66
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(-67).jpg,24,Xander,-67
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(-68).jpg,24,Xander,-68
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(-69).jpg,24,Xander,-69
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(-7).jpg,24,Xander,-7
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(-70).jpg,24,Xander,-70
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(-71).jpg,24,Xander,-71
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(-72).jpg,24,Xander,-72
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(-73).jpg,24,Xander,-73
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(-74).jpg,24,Xander,-74
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(-75).jpg,24,Xander,-75
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(-76).jpg,24,Xander,-76
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(-77).jpg,24,Xander,-77
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(-78).jpg,24,Xander,-78
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(-79).jpg,24,Xander,-79
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(-8).jpg,24,Xander,-8
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(-80).jpg,24,Xander,-80
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(-81).jpg,24,Xander,-81
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(-82).jpg,24,Xander,-82
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(-83).jpg,24,Xander,-83
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(-84).jpg,24,Xander,-84
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(-85).jpg,24,Xander,-85
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(-86).jpg,24,Xander,-86
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(-87).jpg,24,Xander,-87
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(-88).jpg,24,Xander,-88
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(-89).jpg,24,Xander,-89
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(-9).jpg,24,Xander,-9
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(-90).jpg,24,Xander,-90
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(0).jpg,24,Xander,0
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(1).jpg,24,Xander,1
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(10).jpg,24,Xander,10
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(11).jpg,24,Xander,11
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(12).jpg,24,Xander,12
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(13).jpg,24,Xander,13
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(14).jpg,24,Xander,14
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(15).jpg,24,Xander,15
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(16).jpg,24,Xander,16
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(17).jpg,24,Xander,17
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(18).jpg,24,Xander,18
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(19).jpg,24,Xander,19
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(2).jpg,24,Xander,2
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(20).jpg,24,Xander,20
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(21).jpg,24,Xander,21
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(22).jpg,24,Xander,22
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(23).jpg,24,Xander,23
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(24).jpg,24,Xander,24
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(25).jpg,24,Xander,25
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(26).jpg,24,Xander,26
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(27).jpg,24,Xander,27
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(28).jpg,24,Xander,28
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(29).jpg,24,Xander,29
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(3).jpg,24,Xander,3
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(30).jpg,24,Xander,30
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(31).jpg,24,Xander,31
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(32).jpg,24,Xander,32
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(33).jpg,24,Xander,33
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(34).jpg,24,Xander,34
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(35).jpg,24,Xander,35
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(36).jpg,24,Xander,36
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(37).jpg,24,Xander,37
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(38).jpg,24,Xander,38
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(39).jpg,24,Xander,39
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(4).jpg,24,Xander,4
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(40).jpg,24,Xander,40
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(41).jpg,24,Xander,41
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(42).jpg,24,Xander,42
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(43).jpg,24,Xander,43
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(44).jpg,24,Xander,44
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(45).jpg,24,Xander,45
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(46).jpg,24,Xander,46
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(47).jpg,24,Xander,47
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(48).jpg,24,Xander,48
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(49).jpg,24,Xander,49
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(5).jpg,24,Xander,5
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(50).jpg,24,Xander,50
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(51).jpg,24,Xander,51
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(52).jpg,24,Xander,52
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(53).jpg,24,Xander,53
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(54).jpg,24,Xander,54
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(55).jpg,24,Xander,55
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(56).jpg,24,Xander,56
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(57).jpg,24,Xander,57
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(58).jpg,24,Xander,58
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(59).jpg,24,Xander,59
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(6).jpg,24,Xander,6
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(60).jpg,24,Xander,60
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(61).jpg,24,Xander,61
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(62).jpg,24,Xander,62
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(63).jpg,24,Xander,63
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(64).jpg,24,Xander,64
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(65).jpg,24,Xander,65
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(66).jpg,24,Xander,66
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(67).jpg,24,Xander,67
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(68).jpg,24,Xander,68
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(69).jpg,24,Xander,69
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(7).jpg,24,Xander,7
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(70).jpg,24,Xander,70
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(71).jpg,24,Xander,71
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(72).jpg,24,Xander,72
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(73).jpg,24,Xander,73
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(74).jpg,24,Xander,74
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(75).jpg,24,Xander,75
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(76).jpg,24,Xander,76
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(77).jpg,24,Xander,77
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(78).jpg,24,Xander,78
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(79).jpg,24,Xander,79
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(8).jpg,24,Xander,8
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(80).jpg,24,Xander,80
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(81).jpg,24,Xander,81
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(82).jpg,24,Xander,82
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(83).jpg,24,Xander,83
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(84).jpg,24,Xander,84
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(85).jpg,24,Xander,85
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(86).jpg,24,Xander,86
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(87).jpg,24,Xander,87
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(88).jpg,24,Xander,88
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(89).jpg,24,Xander,89
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(9).jpg,24,Xander,9
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\24(90).jpg,24,Xander,90
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\25(-1).jpg,25,Yara,-1
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\25(-10).jpg,25,Yara,-10
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\25(-11).jpg,25,Yara,-11
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\25(-12).jpg,25,Yara,-12
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\25(-13).jpg,25,Yara,-13
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\25(-14).jpg,25,Yara,-14
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\25(-15).jpg,25,Yara,-15
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\25(-16).jpg,25,Yara,-16
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\25(-17).jpg,25,Yara,-17
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\25(-18).jpg,25,Yara,-18
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\25(-19).jpg,25,Yara,-19
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\25(-2).jpg,25,Yara,-2
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\25(-20).jpg,25,Yara,-20
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\25(-21).jpg,25,Yara,-21
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\25(-22).jpg,25,Yara,-22
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\25(-23).jpg,25,Yara,-23
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\25(-24).jpg,25,Yara,-24
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\25(-25).jpg,25,Yara,-25
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\25(-26).jpg,25,Yara,-26
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\25(-27).jpg,25,Yara,-27
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\25(-28).jpg,25,Yara,-28
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\25(-29).jpg,25,Yara,-29
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\25(-3).jpg,25,Yara,-3
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\25(-30).jpg,25,Yara,-30
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\25(-31).jpg,25,Yara,-31
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\25(-32).jpg,25,Yara,-32
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\25(-33).jpg,25,Yara,-33
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\25(-34).jpg,25,Yara,-34
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\25(-35).jpg,25,Yara,-35
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\25(-36).jpg,25,Yara,-36
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\25(-37).jpg,25,Yara,-37
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\25(-38).jpg,25,Yara,-38
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\25(-39).jpg,25,Yara,-39
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\25(-4).jpg,25,Yara,-4
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\25(-40).jpg,25,Yara,-40
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\25(-41).jpg,25,Yara,-41
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\25(-42).jpg,25,Yara,-42
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\25(-43).jpg,25,Yara,-43
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\25(-44).jpg,25,Yara,-44
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\25(-45).jpg,25,Yara,-45
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\25(-46).jpg,25,Yara,-46
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\25(-47).jpg,25,Yara,-47
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\25(-48).jpg,25,Yara,-48
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\25(-49).jpg,25,Yara,-49
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\25(-5).jpg,25,Yara,-5
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\25(-50).jpg,25,Yara,-50
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\25(-51).jpg,25,Yara,-51
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\25(-52).jpg,25,Yara,-52
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\25(-53).jpg,25,Yara,-53
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\25(-54).jpg,25,Yara,-54
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\25(-55).jpg,25,Yara,-55
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\25(-56).jpg,25,Yara,-56
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\25(-57).jpg,25,Yara,-57
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\25(-58).jpg,25,Yara,-58
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\25(-59).jpg,25,Yara,-59
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\25(-6).jpg,25,Yara,-6
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\25(-60).jpg,25,Yara,-60
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\25(-61).jpg,25,Yara,-61
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\25(-62).jpg,25,Yara,-62
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\25(-63).jpg,25,Yara,-63
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\25(-64).jpg,25,Yara,-64
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\25(-65).jpg,25,Yara,-65
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\25(-66).jpg,25,Yara,-66
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\25(-67).jpg,25,Yara,-67
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\25(-68).jpg,25,Yara,-68
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\25(-69).jpg,25,Yara,-69
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\25(-7).jpg,25,Yara,-7
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\25(-70).jpg,25,Yara,-70
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\25(-71).jpg,25,Yara,-71
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\25(-72).jpg,25,Yara,-72
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\25(-73).jpg,25,Yara,-73
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\25(-74).jpg,25,Yara,-74
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\25(-75).jpg,25,Yara,-75
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\25(-76).jpg,25,Yara,-76
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\25(-77).jpg,25,Yara,-77
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\25(-78).jpg,25,Yara,-78
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\25(-79).jpg,25,Yara,-79
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\25(-8).jpg,25,Yara,-8
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\25(-80).jpg,25,Yara,-80
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\25(-81).jpg,25,Yara,-81
